dataset,method,image_id,height,width,runtime_s,status
BSDS500,GWC,344010,321,481,0.051978,OK
BSDS500,GWC,346016,321,481,0.055334,OK
BSDS500,GWC,347031,481,321,0.054478,OK
BSDS500,GWC,35028,321,481,0.056901,OK
BSDS500,GWC,35049,321,481,0.055497,OK
BSDS500,GWC,36046,321,481,0.052155,OK
BSDS500,GWC,365072,481,321,0.060086,OK
BSDS500,GWC,368037,321,481,0.056501,OK
BSDS500,GWC,372019,481,321,0.058988,OK
BSDS500,GWC,376086,321,481,0.056961,OK
BSDS500,GWC,384022,321,481,0.056678,OK
BSDS500,GWC,384089,481,321,0.053083,OK
BSDS500,GWC,385022,321,481,0.052303,OK
BSDS500,GWC,388006,481,321,0.052173,OK
BSDS500,GWC,388018,481,321,0.051915,OK
BSDS500,GWC,388067,481,321,0.054094,OK
BSDS500,GWC,393035,321,481,0.053308,OK
BSDS500,GWC,41006,321,481,0.051585,OK
BSDS500,GWC,41029,321,481,0.051927,OK
BSDS500,GWC,41085,321,481,0.056223,OK
BSDS500,GWC,41096,321,481,0.057487,OK
BSDS500,GWC,43033,321,481,0.062420,OK
BSDS500,GWC,43051,321,481,0.064706,OK
BSDS500,GWC,45000,321,481,0.074530,OK
BSDS500,GWC,48017,321,481,0.062142,OK
BSDS500,GWC,48025,321,481,0.063852,OK
BSDS500,GWC,49024,321,481,0.059458,OK
BSDS500,GWC,5096,321,481,0.057803,OK
BSDS500,GWC,51084,321,481,0.057091,OK
BSDS500,GWC,6046,481,321,0.058494,OK
BSDS500,GWC,61034,481,321,0.058751,OK
BSDS500,GWC,64061,481,321,0.059171,OK
BSDS500,GWC,65084,481,321,0.060732,OK
BSDS500,GWC,69000,321,481,0.059133,OK
BSDS500,GWC,69007,321,481,0.056528,OK
BSDS500,GWC,69022,321,481,0.053765,OK
BSDS500,GWC,70011,321,481,0.056242,OK
BSDS500,GWC,70090,481,321,0.057280,OK
BSDS500,GWC,71076,481,321,0.056795,OK
BSDS500,GWC,71099,321,481,0.057441,OK
BSDS500,GWC,77062,321,481,0.056156,OK
BSDS500,GWC,78098,321,481,0.058890,OK
BSDS500,GWC,79073,321,481,0.057097,OK
BSDS500,GWC,80085,321,481,0.057596,OK
BSDS500,GWC,80090,481,321,0.056502,OK
BSDS500,GWC,8068,321,481,0.058671,OK
BSDS500,GWC,81066,321,481,0.058153,OK
BSDS500,GWC,81090,481,321,0.057537,OK
BSDS500,GWC,81095,321,481,0.057009,OK
BSDS500,GWC,87015,321,481,0.059166,OK
BSDS500,GWC,92014,321,481,0.056705,OK
BSDS500,GWC,94095,321,481,0.057118,OK
BSDS500,GWC,97010,321,481,0.059018,OK
BSDS500,Canny,100007,321,481,0.009023,OK
BSDS500,Canny,100039,321,481,0.002415,OK
BSDS500,Canny,100099,321,481,0.000789,OK
BSDS500,Canny,10081,321,481,0.000841,OK
BSDS500,Canny,101027,321,481,0.001887,OK
BSDS500,Canny,101084,481,321,0.002163,OK
BSDS500,Canny,102062,321,481,0.002083,OK
BSDS500,Canny,103006,321,481,0.001684,OK
BSDS500,Canny,103029,321,481,0.001238,OK
BSDS500,Canny,103078,321,481,0.001541,OK
BSDS500,Canny,104010,481,321,0.002094,OK
BSDS500,Canny,104055,481,321,0.000969,OK
BSDS500,Canny,105027,321,481,0.001246,OK
BSDS500,Canny,106005,321,481,0.001058,OK
BSDS500,Canny,106047,321,481,0.001260,OK
BSDS500,Canny,107014,321,481,0.001288,OK
BSDS500,Canny,107045,321,481,0.001671,OK
BSDS500,Canny,107072,321,481,0.001624,OK
BSDS500,Canny,108004,321,481,0.002357,OK
BSDS500,Canny,108036,321,481,0.002093,OK
BSDS500,Canny,108069,321,481,0.002104,OK
BSDS500,Canny,109055,321,481,0.001984,OK
BSDS500,Canny,112056,321,481,0.000916,OK
BSDS500,Canny,112090,321,481,0.001709,OK
BSDS500,Canny,117025,481,321,0.001288,OK
BSDS500,Canny,118015,321,481,0.001436,OK
BSDS500,Canny,118031,321,481,0.001360,OK
BSDS500,Canny,118072,321,481,0.001460,OK
BSDS500,Canny,120003,321,481,0.000954,OK
BSDS500,Canny,120093,321,481,0.001510,OK
BSDS500,Canny,123057,321,481,0.001252,OK
BSDS500,Canny,128035,321,481,0.001169,OK
BSDS500,Canny,130014,481,321,0.001348,OK
BSDS500,Canny,130066,321,481,0.001386,OK
BSDS500,Canny,134049,321,481,0.002176,OK
BSDS500,Canny,134067,481,321,0.002265,OK
BSDS500,Canny,140006,481,321,0.001078,OK
BSDS500,Canny,140088,481,321,0.000917,OK
BSDS500,Canny,14085,321,481,0.001385,OK
BSDS500,Canny,14092,321,481,0.001725,OK
BSDS500,Canny,141012,321,481,0.002371,OK
BSDS500,Canny,141048,321,481,0.002001,OK
BSDS500,Canny,145059,321,481,0.001640,OK
BSDS500,Canny,145079,321,481,0.002192,OK
BSDS500,Canny,146074,321,481,0.001241,OK
BSDS500,Canny,147077,481,321,0.001947,OK
BSDS500,Canny,147080,321,481,0.001241,OK
BSDS500,Canny,15011,321,481,0.001082,OK
BSDS500,Canny,15062,321,481,0.001720,OK
BSDS500,Canny,156054,481,321,0.001517,OK
BSDS500,Canny,157032,321,481,0.000740,OK
BSDS500,Canny,157087,321,481,0.001254,OK
BSDS500,Canny,159002,481,321,0.001464,OK
BSDS500,Canny,159022,321,481,0.001530,OK
BSDS500,Canny,160006,321,481,0.001194,OK
BSDS500,Canny,16004,321,481,0.001263,OK
BSDS500,Canny,160067,321,481,0.001147,OK
BSDS500,Canny,16068,321,481,0.001606,OK
BSDS500,Canny,161045,321,481,0.001328,OK
BSDS500,Canny,163004,481,321,0.001507,OK
BSDS500,Canny,163096,481,321,0.001825,OK
BSDS500,Canny,164046,481,321,0.001196,OK
BSDS500,Canny,168084,321,481,0.000954,OK
BSDS500,Canny,17067,481,321,0.001591,OK
BSDS500,Canny,175083,321,481,0.001701,OK
BSDS500,Canny,176051,321,481,0.001124,OK
BSDS500,Canny,179084,321,481,0.000796,OK
BSDS500,Canny,181021,481,321,0.000995,OK
BSDS500,Canny,183066,321,481,0.000988,OK
BSDS500,Canny,185092,321,481,0.000996,OK
BSDS500,Canny,187058,321,481,0.002143,OK
BSDS500,Canny,187099,321,481,0.002132,OK
BSDS500,Canny,188025,321,481,0.001026,OK
BSDS500,Canny,189006,481,321,0.001194,OK
BSDS500,Canny,189013,481,321,0.001107,OK
BSDS500,Canny,189029,481,321,0.001184,OK
BSDS500,Canny,189096,321,481,0.001921,OK
BSDS500,Canny,196027,481,321,0.000733,OK
BSDS500,Canny,196040,481,321,0.002492,OK
BSDS500,Canny,196062,321,481,0.001002,OK
BSDS500,Canny,196088,321,481,0.002515,OK
BSDS500,Canny,198087,481,321,0.001057,OK
BSDS500,Canny,20069,481,321,0.000890,OK
BSDS500,Canny,201080,321,481,0.000813,OK
BSDS500,Canny,2018,481,321,0.001152,OK
BSDS500,Canny,202000,321,481,0.001479,OK
BSDS500,Canny,206062,321,481,0.001199,OK
BSDS500,Canny,206097,321,481,0.001037,OK
BSDS500,Canny,207038,321,481,0.001678,OK
BSDS500,Canny,207049,321,481,0.002553,OK
BSDS500,Canny,208078,321,481,0.001469,OK
BSDS500,Canny,209021,321,481,0.001591,OK
BSDS500,Canny,217013,481,321,0.001220,OK
BSDS500,Canny,217090,321,481,0.001915,OK
BSDS500,Canny,220003,321,481,0.001787,OK
BSDS500,Canny,223004,481,321,0.001175,OK
BSDS500,Canny,223060,321,481,0.001384,OK
BSDS500,Canny,225022,481,321,0.000946,OK
BSDS500,Canny,226022,321,481,0.001084,OK
BSDS500,Canny,226033,321,481,0.001662,OK
BSDS500,Canny,226043,481,321,0.001367,OK
BSDS500,Canny,226060,481,321,0.000954,OK
BSDS500,Canny,228076,321,481,0.001111,OK
BSDS500,Canny,230063,481,321,0.001220,OK
BSDS500,Canny,230098,481,321,0.001167,OK
BSDS500,Canny,23050,481,321,0.001424,OK
BSDS500,Canny,232076,321,481,0.001267,OK
BSDS500,Canny,235098,321,481,0.001435,OK
BSDS500,Canny,238025,481,321,0.000947,OK
BSDS500,Canny,243095,481,321,0.000983,OK
BSDS500,Canny,246009,481,321,0.001009,OK
BSDS500,Canny,247003,321,481,0.001397,OK
BSDS500,Canny,247012,321,481,0.001244,OK
BSDS500,Canny,249021,481,321,0.000852,OK
BSDS500,Canny,250047,481,321,0.001180,OK
BSDS500,Canny,250087,481,321,0.000813,OK
BSDS500,Canny,253016,321,481,0.001378,OK
BSDS500,Canny,253092,481,321,0.001223,OK
BSDS500,Canny,257098,481,321,0.000717,OK
BSDS500,Canny,258089,321,481,0.001387,OK
BSDS500,Canny,259060,481,321,0.001675,OK
BSDS500,Canny,267036,481,321,0.001245,OK
BSDS500,Canny,268048,321,481,0.001629,OK
BSDS500,Canny,268074,481,321,0.002097,OK
BSDS500,Canny,277053,321,481,0.001725,OK
BSDS500,Canny,279005,481,321,0.000870,OK
BSDS500,Canny,28083,321,481,0.001086,OK
BSDS500,Canny,281017,481,321,0.001150,OK
BSDS500,Canny,285022,321,481,0.001112,OK
BSDS500,Canny,288024,321,481,0.001233,OK
BSDS500,Canny,289011,481,321,0.001173,OK
BSDS500,Canny,290035,321,481,0.001309,OK
BSDS500,Canny,29030,321,481,0.001023,OK
BSDS500,Canny,296028,321,481,0.001181,OK
BSDS500,Canny,296058,321,481,0.002333,OK
BSDS500,Canny,302022,481,321,0.001372,OK
BSDS500,Canny,306051,481,321,0.001658,OK
BSDS500,Canny,306052,321,481,0.001472,OK
BSDS500,Canny,3063,321,481,0.000701,OK
BSDS500,Canny,309040,321,481,0.001460,OK
BSDS500,Canny,317043,321,481,0.001948,OK
BSDS500,Canny,326025,321,481,0.001749,OK
BSDS500,Canny,326085,481,321,0.001567,OK
BSDS500,Canny,33044,481,321,0.001749,OK
BSDS500,Canny,334025,481,321,0.001481,OK
BSDS500,Canny,335088,321,481,0.001711,OK
BSDS500,Canny,335094,321,481,0.001520,OK
BSDS500,Canny,344010,321,481,0.001195,OK
BSDS500,Canny,346016,321,481,0.002535,OK
BSDS500,Canny,347031,481,321,0.001100,OK
BSDS500,Canny,35028,321,481,0.001216,OK
BSDS500,Canny,35049,321,481,0.001045,OK
BSDS500,Canny,36046,321,481,0.001077,OK
BSDS500,Canny,365072,481,321,0.001493,OK
BSDS500,Canny,368037,321,481,0.001070,OK
BSDS500,Canny,372019,481,321,0.001024,OK
BSDS500,Canny,376086,321,481,0.001853,OK
BSDS500,Canny,384022,321,481,0.001221,OK
BSDS500,Canny,384089,481,321,0.001312,OK
BSDS500,Canny,385022,321,481,0.001965,OK
BSDS500,Canny,388006,481,321,0.000909,OK
BSDS500,Canny,388018,481,321,0.001273,OK
BSDS500,Canny,388067,481,321,0.001097,OK
BSDS500,Canny,393035,321,481,0.000900,OK
BSDS500,Canny,41006,321,481,0.000643,OK
BSDS500,Canny,41029,321,481,0.001017,OK
BSDS500,Canny,41085,321,481,0.001709,OK
BSDS500,Canny,41096,321,481,0.001499,OK
BSDS500,Canny,43033,321,481,0.001590,OK
BSDS500,Canny,43051,321,481,0.000980,OK
BSDS500,Canny,45000,321,481,0.002190,OK
BSDS500,Canny,48017,321,481,0.001431,OK
BSDS500,Canny,48025,321,481,0.001050,OK
BSDS500,Canny,49024,321,481,0.000782,OK
BSDS500,Canny,5096,321,481,0.001548,OK
BSDS500,Canny,51084,321,481,0.001570,OK
BSDS500,Canny,6046,481,321,0.001775,OK
BSDS500,Canny,61034,481,321,0.001446,OK
BSDS500,Canny,64061,481,321,0.000683,OK
BSDS500,Canny,65084,481,321,0.001091,OK
BSDS500,Canny,69000,321,481,0.001616,OK
BSDS500,Canny,69007,321,481,0.001192,OK
BSDS500,Canny,69022,321,481,0.001459,OK
BSDS500,Canny,70011,321,481,0.000833,OK
BSDS500,Canny,70090,481,321,0.001651,OK
BSDS500,Canny,71076,481,321,0.001192,OK
BSDS500,Canny,71099,321,481,0.001746,OK
BSDS500,Canny,77062,321,481,0.001627,OK
BSDS500,Canny,78098,321,481,0.001976,OK
BSDS500,Canny,79073,321,481,0.002274,OK
BSDS500,Canny,80085,321,481,0.001130,OK
BSDS500,Canny,80090,481,321,0.001512,OK
BSDS500,Canny,8068,321,481,0.001139,OK
BSDS500,Canny,81066,321,481,0.001107,OK
BSDS500,Canny,81090,481,321,0.001662,OK
BSDS500,Canny,81095,321,481,0.001045,OK
BSDS500,Canny,87015,321,481,0.001676,OK
BSDS500,Canny,92014,321,481,0.001186,OK
BSDS500,Canny,94095,321,481,0.001842,OK
BSDS500,Canny,97010,321,481,0.001519,OK
BSDS500,Sobel,100007,321,481,0.001563,OK
BSDS500,Sobel,100039,321,481,0.001776,OK
BSDS500,Sobel,100099,321,481,0.001743,OK
BSDS500,Sobel,10081,321,481,0.001610,OK
BSDS500,Sobel,101027,321,481,0.001495,OK
BSDS500,Sobel,101084,481,321,0.001561,OK
BSDS500,Sobel,102062,321,481,0.001551,OK
BSDS500,Sobel,103006,321,481,0.001682,OK
BSDS500,Sobel,103029,321,481,0.001550,OK
BSDS500,Sobel,103078,321,481,0.001527,OK
BSDS500,Sobel,104010,481,321,0.001538,OK
BSDS500,Sobel,104055,481,321,0.001602,OK
BSDS500,Sobel,105027,321,481,0.001584,OK
BSDS500,Sobel,106005,321,481,0.001593,OK
BSDS500,Sobel,106047,321,481,0.001549,OK
BSDS500,Sobel,107014,321,481,0.001493,OK
BSDS500,Sobel,107045,321,481,0.001596,OK
BSDS500,Sobel,107072,321,481,0.001522,OK
BSDS500,Sobel,108004,321,481,0.001555,OK
BSDS500,Sobel,108036,321,481,0.001572,OK
BSDS500,Sobel,108069,321,481,0.001578,OK
BSDS500,Sobel,109055,321,481,0.001617,OK
BSDS500,Sobel,112056,321,481,0.001726,OK
BSDS500,Sobel,112090,321,481,0.001600,OK
BSDS500,Sobel,117025,481,321,0.001528,OK
BSDS500,Sobel,118015,321,481,0.001583,OK
BSDS500,Sobel,118031,321,481,0.001616,OK
BSDS500,Sobel,118072,321,481,0.001597,OK
BSDS500,Sobel,120003,321,481,0.001651,OK
BSDS500,Sobel,120093,321,481,0.001604,OK
BSDS500,Sobel,123057,321,481,0.001700,OK
BSDS500,Sobel,128035,321,481,0.001700,OK
BSDS500,Sobel,130014,481,321,0.001632,OK
BSDS500,Sobel,130066,321,481,0.001709,OK
BSDS500,Sobel,134049,321,481,0.001778,OK
BSDS500,Sobel,134067,481,321,0.001643,OK
BSDS500,Sobel,140006,481,321,0.001610,OK
BSDS500,Sobel,140088,481,321,0.001683,OK
BSDS500,Sobel,14085,321,481,0.002504,OK
BSDS500,Sobel,14092,321,481,0.001587,OK
BSDS500,Sobel,141012,321,481,0.001739,OK
BSDS500,Sobel,141048,321,481,0.001752,OK
BSDS500,Sobel,145059,321,481,0.001600,OK
BSDS500,Sobel,145079,321,481,0.001635,OK
BSDS500,Sobel,146074,321,481,0.001527,OK
BSDS500,Sobel,147077,481,321,0.001762,OK
BSDS500,Sobel,147080,321,481,0.002039,OK
BSDS500,Sobel,15011,321,481,0.001634,OK
BSDS500,Sobel,15062,321,481,0.001718,OK
BSDS500,Sobel,156054,481,321,0.001715,OK
BSDS500,Sobel,157032,321,481,0.001799,OK
BSDS500,Sobel,157087,321,481,0.001548,OK
BSDS500,Sobel,159002,481,321,0.001632,OK
BSDS500,Sobel,159022,321,481,0.001658,OK
BSDS500,Sobel,160006,321,481,0.001551,OK
BSDS500,Sobel,16004,321,481,0.001658,OK
BSDS500,Sobel,160067,321,481,0.001696,OK
BSDS500,Sobel,16068,321,481,0.001705,OK
BSDS500,Sobel,161045,321,481,0.001735,OK
BSDS500,Sobel,163004,481,321,0.001730,OK
BSDS500,Sobel,163096,481,321,0.001786,OK
BSDS500,Sobel,164046,481,321,0.001743,OK
BSDS500,Sobel,168084,321,481,0.001616,OK
BSDS500,Sobel,17067,481,321,0.001520,OK
BSDS500,Sobel,175083,321,481,0.001986,OK
BSDS500,Sobel,176051,321,481,0.001586,OK
BSDS500,Sobel,179084,321,481,0.001897,OK
BSDS500,Sobel,181021,481,321,0.001762,OK
BSDS500,Sobel,183066,321,481,0.001846,OK
BSDS500,Sobel,185092,321,481,0.001569,OK
BSDS500,Sobel,187058,321,481,0.001500,OK
BSDS500,Sobel,187099,321,481,0.001620,OK
BSDS500,Sobel,188025,321,481,0.001511,OK
BSDS500,Sobel,189006,481,321,0.001559,OK
BSDS500,Sobel,189013,481,321,0.001692,OK
BSDS500,Sobel,189029,481,321,0.001552,OK
BSDS500,Sobel,189096,321,481,0.001637,OK
BSDS500,Sobel,196027,481,321,0.001522,OK
BSDS500,Sobel,196040,481,321,0.001670,OK
BSDS500,Sobel,196062,321,481,0.001644,OK
BSDS500,Sobel,196088,321,481,0.001684,OK
BSDS500,Sobel,198087,481,321,0.001723,OK
BSDS500,Sobel,20069,481,321,0.001614,OK
BSDS500,Sobel,201080,321,481,0.001775,OK
BSDS500,Sobel,2018,481,321,0.001573,OK
BSDS500,Sobel,202000,321,481,0.001597,OK
BSDS500,Sobel,206062,321,481,0.001956,OK
BSDS500,Sobel,206097,321,481,0.001611,OK
BSDS500,Sobel,207038,321,481,0.001550,OK
BSDS500,Sobel,207049,321,481,0.001680,OK
BSDS500,Sobel,208078,321,481,0.001570,OK
BSDS500,Sobel,209021,321,481,0.001479,OK
BSDS500,Sobel,217013,481,321,0.001497,OK
BSDS500,Sobel,217090,321,481,0.001558,OK
BSDS500,Sobel,220003,321,481,0.001587,OK
BSDS500,Sobel,223004,481,321,0.001614,OK
BSDS500,Sobel,223060,321,481,0.001574,OK
BSDS500,Sobel,225022,481,321,0.001590,OK
BSDS500,Sobel,226022,321,481,0.001698,OK
BSDS500,Sobel,226033,321,481,0.001549,OK
BSDS500,Sobel,226043,481,321,0.001574,OK
BSDS500,Sobel,226060,481,321,0.002121,OK
BSDS500,Sobel,228076,321,481,0.001575,OK
BSDS500,Sobel,230063,481,321,0.001573,OK
BSDS500,Sobel,230098,481,321,0.001621,OK
BSDS500,Sobel,23050,481,321,0.001607,OK
BSDS500,Sobel,232076,321,481,0.001559,OK
BSDS500,Sobel,235098,321,481,0.001674,OK
BSDS500,Sobel,238025,481,321,0.001613,OK
BSDS500,Sobel,243095,481,321,0.001781,OK
BSDS500,Sobel,246009,481,321,0.002054,OK
BSDS500,Sobel,247003,321,481,0.002056,OK
BSDS500,Sobel,247012,321,481,0.001602,OK
BSDS500,Sobel,249021,481,321,0.001695,OK
BSDS500,Sobel,250047,481,321,0.001778,OK
BSDS500,Sobel,250087,481,321,0.001771,OK
BSDS500,Sobel,253016,321,481,0.001782,OK
BSDS500,Sobel,253092,481,321,0.001616,OK
BSDS500,Sobel,257098,481,321,0.001820,OK
BSDS500,Sobel,258089,321,481,0.001580,OK
BSDS500,Sobel,259060,481,321,0.001572,OK
BSDS500,Sobel,267036,481,321,0.001599,OK
BSDS500,Sobel,268048,321,481,0.001834,OK
BSDS500,Sobel,268074,481,321,0.001528,OK
BSDS500,Sobel,277053,321,481,0.001632,OK
BSDS500,Sobel,279005,481,321,0.001517,OK
BSDS500,Sobel,28083,321,481,0.001656,OK
BSDS500,Sobel,281017,481,321,0.001688,OK
BSDS500,Sobel,285022,321,481,0.001660,OK
BSDS500,Sobel,288024,321,481,0.001722,OK
BSDS500,Sobel,289011,481,321,0.001707,OK
BSDS500,Sobel,290035,321,481,0.001650,OK
BSDS500,Sobel,29030,321,481,0.001526,OK
BSDS500,Sobel,296028,321,481,0.001548,OK
BSDS500,Sobel,296058,321,481,0.001643,OK
BSDS500,Sobel,302022,481,321,0.001530,OK
BSDS500,Sobel,306051,481,321,0.001875,OK
BSDS500,Sobel,306052,321,481,0.001674,OK
BSDS500,Sobel,3063,321,481,0.001705,OK
BSDS500,Sobel,309040,321,481,0.001750,OK
BSDS500,Sobel,317043,321,481,0.001738,OK
BSDS500,Sobel,326025,321,481,0.001864,OK
BSDS500,Sobel,326085,481,321,0.002445,OK
BSDS500,Sobel,33044,481,321,0.001533,OK
BSDS500,Sobel,334025,481,321,0.001690,OK
BSDS500,Sobel,335088,321,481,0.001549,OK
BSDS500,Sobel,335094,321,481,0.001567,OK
BSDS500,Sobel,344010,321,481,0.001640,OK
BSDS500,Sobel,346016,321,481,0.001561,OK
BSDS500,Sobel,347031,481,321,0.001657,OK
BSDS500,Sobel,35028,321,481,0.002010,OK
BSDS500,Sobel,35049,321,481,0.001588,OK
BSDS500,Sobel,36046,321,481,0.001653,OK
BSDS500,Sobel,365072,481,321,0.001572,OK
BSDS500,Sobel,368037,321,481,0.001654,OK
BSDS500,Sobel,372019,481,321,0.001793,OK
BSDS500,Sobel,376086,321,481,0.001579,OK
BSDS500,Sobel,384022,321,481,0.001783,OK
BSDS500,Sobel,384089,481,321,0.001591,OK
BSDS500,Sobel,385022,321,481,0.001531,OK
BSDS500,Sobel,388006,481,321,0.001616,OK
BSDS500,Sobel,388018,481,321,0.001712,OK
BSDS500,Sobel,388067,481,321,0.001698,OK
BSDS500,Sobel,393035,321,481,0.001718,OK
BSDS500,Sobel,41006,321,481,0.001536,OK
BSDS500,Sobel,41029,321,481,0.001491,OK
BSDS500,Sobel,41085,321,481,0.001620,OK
BSDS500,Sobel,41096,321,481,0.001600,OK
BSDS500,Sobel,43033,321,481,0.001470,OK
BSDS500,Sobel,43051,321,481,0.001587,OK
BSDS500,Sobel,45000,321,481,0.001637,OK
BSDS500,Sobel,48017,321,481,0.001534,OK
BSDS500,Sobel,48025,321,481,0.001515,OK
BSDS500,Sobel,49024,321,481,0.001614,OK
BSDS500,Sobel,5096,321,481,0.001740,OK
BSDS500,Sobel,51084,321,481,0.001516,OK
BSDS500,Sobel,6046,481,321,0.001700,OK
BSDS500,Sobel,61034,481,321,0.001712,OK
BSDS500,Sobel,64061,481,321,0.001592,OK
BSDS500,Sobel,65084,481,321,0.001776,OK
BSDS500,Sobel,69000,321,481,0.001773,OK
BSDS500,Sobel,69007,321,481,0.001654,OK
BSDS500,Sobel,69022,321,481,0.001763,OK
BSDS500,Sobel,70011,321,481,0.001753,OK
BSDS500,Sobel,70090,481,321,0.001773,OK
BSDS500,Sobel,71076,481,321,0.001690,OK
BSDS500,Sobel,71099,321,481,0.001704,OK
BSDS500,Sobel,77062,321,481,0.001724,OK
BSDS500,Sobel,78098,321,481,0.001667,OK
BSDS500,Sobel,79073,321,481,0.001787,OK
BSDS500,Sobel,80085,321,481,0.001687,OK
BSDS500,Sobel,80090,481,321,0.001647,OK
BSDS500,Sobel,8068,321,481,0.001702,OK
BSDS500,Sobel,81066,321,481,0.001715,OK
BSDS500,Sobel,81090,481,321,0.001682,OK
BSDS500,Sobel,81095,321,481,0.001714,OK
BSDS500,Sobel,87015,321,481,0.001743,OK
BSDS500,Sobel,92014,321,481,0.001791,OK
BSDS500,Sobel,94095,321,481,0.001734,OK
BSDS500,Sobel,97010,321,481,0.001714,OK
BSDS500,PC,100007,321,481,0.425356,OK
BSDS500,PC,100039,321,481,0.411333,OK
BSDS500,PC,100099,321,481,0.413283,OK
BSDS500,PC,10081,321,481,0.406385,OK
BSDS500,PC,101027,321,481,0.416012,OK
BSDS500,PC,101084,481,321,0.411738,OK
BSDS500,PC,102062,321,481,0.407743,OK
BSDS500,PC,103006,321,481,0.404952,OK
BSDS500,PC,103029,321,481,0.408529,OK
BSDS500,PC,103078,321,481,0.403778,OK
BSDS500,PC,104010,481,321,0.414974,OK
BSDS500,PC,104055,481,321,0.413377,OK
BSDS500,PC,105027,321,481,0.416844,OK
BSDS500,PC,106005,321,481,0.411572,OK
BSDS500,PC,106047,321,481,0.405144,OK
BSDS500,PC,107014,321,481,0.407837,OK
BSDS500,PC,107045,321,481,0.407066,OK
BSDS500,PC,107072,321,481,0.403873,OK
BSDS500,PC,108004,321,481,0.408353,OK
BSDS500,PC,108036,321,481,0.406101,OK
BSDS500,PC,108069,321,481,0.404950,OK
BSDS500,PC,109055,321,481,0.410169,OK
BSDS500,PC,112056,321,481,0.412098,OK
BSDS500,PC,112090,321,481,0.418518,OK
BSDS500,PC,117025,481,321,0.407592,OK
BSDS500,PC,118015,321,481,0.421991,OK
BSDS500,PC,118031,321,481,0.430378,OK
BSDS500,PC,118072,321,481,0.415927,OK
BSDS500,PC,120003,321,481,0.430765,OK
BSDS500,PC,120093,321,481,0.406601,OK
BSDS500,PC,123057,321,481,0.413312,OK
BSDS500,PC,128035,321,481,0.407554,OK
BSDS500,PC,130014,481,321,0.408253,OK
BSDS500,PC,130066,321,481,0.423499,OK
BSDS500,PC,134049,321,481,0.420006,OK
BSDS500,PC,134067,481,321,0.439908,OK
BSDS500,PC,140006,481,321,0.433696,OK
BSDS500,PC,140088,481,321,0.430192,OK
BSDS500,PC,14085,321,481,0.421917,OK
BSDS500,PC,14092,321,481,0.413549,OK
BSDS500,PC,141012,321,481,0.423203,OK
BSDS500,PC,141048,321,481,0.411157,OK
BSDS500,PC,145059,321,481,0.414704,OK
BSDS500,PC,145079,321,481,0.421198,OK
BSDS500,PC,146074,321,481,0.418483,OK
BSDS500,PC,147077,481,321,0.418022,OK
BSDS500,PC,147080,321,481,0.417593,OK
BSDS500,PC,15011,321,481,0.414227,OK
BSDS500,PC,15062,321,481,0.433263,OK
BSDS500,PC,156054,481,321,0.436118,OK
BSDS500,PC,157032,321,481,0.406091,OK
BSDS500,PC,157087,321,481,0.413165,OK
BSDS500,PC,159002,481,321,0.412661,OK
BSDS500,PC,159022,321,481,0.405617,OK
BSDS500,PC,160006,321,481,0.403282,OK
BSDS500,PC,16004,321,481,0.413077,OK
BSDS500,PC,160067,321,481,0.410484,OK
BSDS500,PC,16068,321,481,0.408570,OK
BSDS500,PC,161045,321,481,0.414553,OK
BSDS500,PC,163004,481,321,0.407599,OK
BSDS500,PC,163096,481,321,0.412426,OK
BSDS500,PC,164046,481,321,0.408745,OK
BSDS500,PC,168084,321,481,0.406901,OK
BSDS500,PC,17067,481,321,0.411388,OK
BSDS500,PC,175083,321,481,0.406796,OK
BSDS500,PC,176051,321,481,0.408722,OK
BSDS500,PC,179084,321,481,0.403493,OK
BSDS500,PC,181021,481,321,0.405047,OK
BSDS500,PC,183066,321,481,0.404879,OK
BSDS500,PC,185092,321,481,0.402860,OK
BSDS500,PC,187058,321,481,0.413538,OK
BSDS500,PC,187099,321,481,0.411203,OK
BSDS500,PC,188025,321,481,0.411518,OK
BSDS500,PC,189006,481,321,0.408425,OK
BSDS500,PC,189013,481,321,0.411085,OK
BSDS500,PC,189029,481,321,0.414038,OK
BSDS500,PC,189096,321,481,0.407401,OK
BSDS500,PC,196027,481,321,0.414848,OK
BSDS500,PC,196040,481,321,0.410807,OK
BSDS500,PC,196062,321,481,0.407540,OK
BSDS500,PC,196088,321,481,0.406963,OK
BSDS500,PC,198087,481,321,0.406560,OK
BSDS500,PC,20069,481,321,0.409223,OK
BSDS500,PC,201080,321,481,0.404506,OK
BSDS500,PC,2018,481,321,0.410166,OK
BSDS500,PC,202000,321,481,0.405483,OK
BSDS500,PC,206062,321,481,0.406512,OK
BSDS500,PC,206097,321,481,0.411047,OK
BSDS500,PC,207038,321,481,0.404879,OK
BSDS500,PC,207049,321,481,0.405109,OK
BSDS500,PC,208078,321,481,0.405490,OK
BSDS500,PC,209021,321,481,0.407216,OK
BSDS500,PC,217013,481,321,0.406723,OK
BSDS500,PC,217090,321,481,0.406690,OK
BSDS500,PC,220003,321,481,0.408032,OK
BSDS500,PC,223004,481,321,0.407752,OK
BSDS500,PC,223060,321,481,0.407432,OK
BSDS500,PC,225022,481,321,0.407422,OK
BSDS500,PC,226022,321,481,0.404775,OK
BSDS500,PC,226033,321,481,0.405100,OK
BSDS500,PC,226043,481,321,0.407148,OK
BSDS500,PC,226060,481,321,0.405879,OK
